sigma,pi_reward,base_opp,exit_threshold,seed,run_dir,final_fund_prevalence,final_exit_rate,old_max_punish,new_max_punish,enforcer_punish_share,top5_punishment_share,top10_punishment_share,old_regime_legacy,new_regime_legacy,old_regime_hier,new_regime_hier,reclassified_legacy,reclassified_hier,reclassified
0.95,0.25,0.3,1.5,5,/storage/social-science/religion-code-geometry-abm/results/v2.5_corrected_three_regime_confirm/sigma_0.95/pi_0.25/base_opp_0.30/exit_threshold_1.50/seed_05,0.1267605633802817,0.3914285714285714,0.1028571428571428,0.12546125461254606,0.9674650892344396,0.8984308131241084,0.9818830242510699,MIXED,MIXED,MIXED,MIXED,False,False,False
0.95,0.25,1.5,-1.0,1,/storage/social-science/religion-code-geometry-abm/results/v2.5_corrected_three_regime_confirm/sigma_0.95/pi_0.25/base_opp_1.50/exit_threshold_-1.00/seed_01,0.1371681415929203,0.3542857142857142,0.1114285714285714,0.11874999999999993,0.9619955563231213,0.819371727748691,0.9724360948567908,MIXED,MIXED,MIXED,MIXED,False,False,False
0.95,0.25,1.5,-1.0,2,/storage/social-science/religion-code-geometry-abm/results/v2.5_corrected_three_regime_confirm/sigma_0.95/pi_0.25/base_opp_1.50/exit_threshold_-1.00/seed_02,0.128099173553719,0.3085714285714285,0.1114285714285714,0.11912225705329145,0.9657567228035557,0.8142429682824656,0.9743865948533812,MIXED,MIXED,MIXED,MIXED,False,False,False
0.95,0.25,1.5,-1.0,3,/storage/social-science/religion-code-geometry-abm/results/v2.5_corrected_three_regime_confirm/sigma_0.95/pi_0.25/base_opp_1.50/exit_threshold_-1.00/seed_03,0.1473214285714285,0.36,0.1342857142857142,0.14285714285714277,0.9402207117837436,0.7724511574454113,0.9714332621901166,MIXED,MIXED,MIXED,MIXED,False,False,False
0.95,0.25,1.5,-1.0,4,/storage/social-science/religion-code-geometry-abm/results/v2.5_corrected_three_regime_confirm/sigma_0.95/pi_0.25/base_opp_1.50/exit_threshold_-1.00/seed_04,0.1203319502074688,0.3114285714285714,0.1142857142857142,0.12084592145015095,0.9758484047186871,0.8271254582003075,0.9826179496275275,MIXED,MIXED,MIXED,MIXED,False,False,False
0.95,0.25,1.5,-1.0,5,/storage/social-science/religion-code-geometry-abm/results/v2.5_corrected_three_regime_confirm/sigma_0.95/pi_0.25/base_opp_1.50/exit_threshold_-1.00/seed_05,0.1186440677966101,0.3257142857142857,0.12,0.12923076923076923,0.9602571696896571,0.8357034795763993,0.9741301059001513,MIXED,MIXED,MIXED,MIXED,False,False,False
0.95,0.25,1.5,1.5,1,/storage/social-science/religion-code-geometry-abm/results/v2.5_corrected_three_regime_confirm/sigma_0.95/pi_0.25/base_opp_1.50/exit_threshold_1.50/seed_01,0.1077844311377245,0.5228571428571429,0.0685714285714285,0.1188118811881187,0.8735922786635467,0.9367816091954023,0.9608150470219435,QUIET,MIXED,QUIET,MIXED,True,True,True
0.95,0.25,1.5,1.5,2,/storage/social-science/religion-code-geometry-abm/results/v2.5_corrected_three_regime_confirm/sigma_0.95/pi_0.25/base_opp_1.50/exit_threshold_1.50/seed_02,0.1130952380952381,0.52,0.08,0.11336032388663968,0.9104160412840545,0.9293351929335193,0.9558344955834496,QUIET,MIXED,QUIET,MIXED,True,True,True
0.95,0.25,1.5,1.5,3,/storage/social-science/religion-code-geometry-abm/results/v2.5_corrected_three_regime_confirm/sigma_0.95/pi_0.25/base_opp_1.50/exit_threshold_1.50/seed_03,0.1071428571428571,0.52,0.0628571428571428,0.10328638497652574,0.9250837420753331,0.9484018264840183,0.971689497716895,QUIET,MIXED,QUIET,MIXED,True,True,True
0.95,0.25,1.5,1.5,4,/storage/social-science/religion-code-geometry-abm/results/v2.5_corrected_three_regime_confirm/sigma_0.95/pi_0.25/base_opp_1.50/exit_threshold_1.50/seed_04,0.10625,0.5428571428571428,0.0742857142857142,0.11274509803921563,0.9577066488294329,0.9627439384979303,0.9784151389710231,QUIET,MIXED,QUIET,MIXED,True,True,True
0.95,0.25,1.5,1.5,5,/storage/social-science/religion-code-geometry-abm/results/v2.5_corrected_three_regime_confirm/sigma_0.95/pi_0.25/base_opp_1.50/exit_threshold_1.50/seed_05,0.1013513513513513,0.5771428571428572,0.0685714285714285,0.11320754716981123,0.8673218315444261,0.9325707405177603,0.9596628537025887,QUIET,MIXED,QUIET,MIXED,True,True,True
0.95,0.25,3.0,-1.0,1,/storage/social-science/religion-code-geometry-abm/results/v2.5_corrected_three_regime_confirm/sigma_0.95/pi_0.25/base_opp_3.00/exit_threshold_-1.00/seed_01,0.1206896551724138,0.3371428571428571,0.1028571428571428,0.10843373493975897,0.959655106387247,0.8535435925321733,0.9704549574043865,MIXED,MIXED,MIXED,MIXED,False,False,False
0.95,0.25,3.0,-1.0,2,/storage/social-science/religion-code-geometry-abm/results/v2.5_corrected_three_regime_confirm/sigma_0.95/pi_0.25/base_opp_3.00/exit_threshold_-1.00/seed_02,0.1087866108786611,0.3171428571428571,0.1114285714285714,0.11999999999999997,0.9633348979410836,0.8578389223273144,0.972628260246489,MIXED,MIXED,MIXED,MIXED,False,False,False
0.95,0.25,3.0,-1.0,3,/storage/social-science/religion-code-geometry-abm/results/v2.5_corrected_three_regime_confirm/sigma_0.95/pi_0.25/base_opp_3.00/exit_threshold_-1.00/seed_03,0.1339285714285714,0.36,0.1142857142857142,0.12307692307692297,0.9460387485632062,0.8105643169295079,0.9705491164734942,MIXED,MIXED,MIXED,MIXED,False,False,False
0.95,0.25,3.0,-1.0,4,/storage/social-science/religion-code-geometry-abm/results/v2.5_corrected_three_regime_confirm/sigma_0.95/pi_0.25/base_opp_3.00/exit_threshold_-1.00/seed_04,0.1228813559322034,0.3257142857142857,0.1,0.11683848797250852,0.9726871470908361,0.8441526866034524,0.9782397276926817,MIXED,MIXED,MIXED,MIXED,False,False,False
0.95,0.25,3.0,-1.0,5,/storage/social-science/religion-code-geometry-abm/results/v2.5_corrected_three_regime_confirm/sigma_0.95/pi_0.25/base_opp_3.00/exit_threshold_-1.00/seed_05,0.125,0.3371428571428571,0.1028571428571428,0.1107692307692307,0.9575040716264985,0.8479113384484228,0.9691389599317988,MIXED,MIXED,MIXED,MIXED,False,False,False
0.95,0.25,3.0,1.5,1,/storage/social-science/religion-code-geometry-abm/results/v2.5_corrected_three_regime_confirm/sigma_0.95/pi_0.25/base_opp_3.00/exit_threshold_1.50/seed_01,0.099236641221374,0.6257142857142857,0.0485714285714285,0.10240963855421671,0.9022862899798373,0.9463203463203463,0.9774891774891775,QUIET,MIXED,QUIET,MIXED,True,True,True
0.95,0.25,3.0,1.5,2,/storage/social-science/religion-code-geometry-abm/results/v2.5_corrected_three_regime_confirm/sigma_0.95/pi_0.25/base_opp_3.00/exit_threshold_1.50/seed_02,0.0977443609022556,0.62,0.0685714285714285,0.10256410256410246,0.9191935809352678,0.9404031551270815,0.9675723049956179,QUIET,MIXED,QUIET,MIXED,True,True,True
0.95,0.25,3.0,1.5,3,/storage/social-science/religion-code-geometry-abm/results/v2.5_corrected_three_regime_confirm/sigma_0.95/pi_0.25/base_opp_3.00/exit_threshold_1.50/seed_03,0.0955882352941176,0.6114285714285714,0.0514285714285714,0.10344827586206891,0.944334584475395,0.9495481927710844,0.973644578313253,QUIET,MIXED,QUIET,MIXED,True,True,True
0.95,0.25,3.0,1.5,4,/storage/social-science/religion-code-geometry-abm/results/v2.5_corrected_three_regime_confirm/sigma_0.95/pi_0.25/base_opp_3.00/exit_threshold_1.50/seed_04,0.1214953271028037,0.6942857142857143,0.06,0.1408450704225351,0.9651357693704102,0.9673135852911133,0.9877425944841676,QUIET,MIXED,QUIET,MIXED,True,True,True
0.95,0.25,3.0,1.5,5,/storage/social-science/religion-code-geometry-abm/results/v2.5_corrected_three_regime_confirm/sigma_0.95/pi_0.25/base_opp_3.00/exit_threshold_1.50/seed_05,0.1111111111111111,0.64,0.0514285714285714,0.0915032679738562,0.934547398047397,0.9497021839841164,0.9788219722038385,QUIET,QUIET,QUIET,QUIET,False,False,False
0.95,0.25,5.0,-1.0,1,/storage/social-science/religion-code-geometry-abm/results/v2.5_corrected_three_regime_confirm/sigma_0.95/pi_0.25/base_opp_5.00/exit_threshold_-1.00/seed_01,0.1213389121338912,0.3171428571428571,0.1,0.10576923076923066,0.9582466170432942,0.8520894428152492,0.969024926686217,MIXED,MIXED,MIXED,MIXED,False,False,False
0.95,0.25,5.0,-1.0,2,/storage/social-science/religion-code-geometry-abm/results/v2.5_corrected_three_regime_confirm/sigma_0.95/pi_0.25/base_opp_5.00/exit_threshold_-1.00/seed_02,0.1087866108786611,0.3171428571428571,0.1,0.10606060606060605,0.9600017580497495,0.8557056229327453,0.9680264608599779,MIXED,MIXED,MIXED,MIXED,False,False,False
0.95,0.25,5.0,-1.0,3,/storage/social-science/religion-code-geometry-abm/results/v2.5_corrected_three_regime_confirm/sigma_0.95/pi_0.25/base_opp_5.00/exit_threshold_-1.00/seed_03,0.1402714932126696,0.3685714285714285,0.1114285714285714,0.11711711711711709,0.9431422763017617,0.8076171875,0.96875,MIXED,MIXED,MIXED,MIXED,False,False,False
0.95,0.25,5.0,-1.0,4,/storage/social-science/religion-code-geometry-abm/results/v2.5_corrected_three_regime_confirm/sigma_0.95/pi_0.25/base_opp_5.00/exit_threshold_-1.00/seed_04,0.1188524590163934,0.3028571428571429,0.0971428571428571,0.10967741935483866,0.9733031499072443,0.8337387496959378,0.9805400145949891,QUIET,MIXED,QUIET,MIXED,True,True,True
0.95,0.25,5.0,-1.0,5,/storage/social-science/religion-code-geometry-abm/results/v2.5_corrected_three_regime_confirm/sigma_0.95/pi_0.25/base_opp_5.00/exit_threshold_-1.00/seed_05,0.1111111111111111,0.3314285714285714,0.1,0.10174418604651163,0.9593686033823717,0.8496056091148115,0.9696757230499562,MIXED,MIXED,MIXED,MIXED,False,False,False
0.95,0.25,5.0,1.5,1,/storage/social-science/religion-code-geometry-abm/results/v2.5_corrected_three_regime_confirm/sigma_0.95/pi_0.25/base_opp_5.00/exit_threshold_1.50/seed_01,0.0932203389830508,0.6628571428571428,0.0342857142857142,0.07575757575757558,0.9078557181371542,0.9425717852684145,0.978776529338327,QUIET,QUIET,QUIET,QUIET,False,False,False
0.95,0.25,5.0,1.5,2,/storage/social-science/religion-code-geometry-abm/results/v2.5_corrected_three_regime_confirm/sigma_0.95/pi_0.25/base_opp_5.00/exit_threshold_1.50/seed_02,0.0854700854700854,0.6657142857142857,0.0542857142857142,0.11377245508982019,0.5170894136449682,0.844789356984479,0.9157427937915743,QUIET,MIXED,QUIET,MIXED,True,True,True
0.95,0.25,5.0,1.5,3,/storage/social-science/religion-code-geometry-abm/results/v2.5_corrected_three_regime_confirm/sigma_0.95/pi_0.25/base_opp_5.00/exit_threshold_1.50/seed_03,0.1217391304347826,0.6714285714285714,0.0428571428571428,0.08720930232558129,0.8916299863274643,0.9409409409409409,0.970970970970971,QUIET,QUIET,QUIET,QUIET,False,False,False
0.95,0.25,5.0,1.5,4,/storage/social-science/religion-code-geometry-abm/results/v2.5_corrected_three_regime_confirm/sigma_0.95/pi_0.25/base_opp_5.00/exit_threshold_1.50/seed_04,0.1111111111111111,0.6914285714285714,0.06,0.1044776119402985,0.9141827615028544,0.9327586206896552,0.9655172413793104,QUIET,MIXED,QUIET,MIXED,True,True,True
0.95,0.25,5.0,1.5,5,/storage/social-science/religion-code-geometry-abm/results/v2.5_corrected_three_regime_confirm/sigma_0.95/pi_0.25/base_opp_5.00/exit_threshold_1.50/seed_05,0.1071428571428571,0.68,0.0371428571428571,0.0821917808219176,0.8938404140591631,0.9238521836506159,0.9664053751399776,QUIET,QUIET,QUIET,QUIET,False,False,False
0.95,0.5,0.3,-1.0,1,/storage/social-science/religion-code-geometry-abm/results/v2.5_corrected_three_regime_confirm/sigma_0.95/pi_0.50/base_opp_0.30/exit_threshold_-1.00/seed_01,0.1260162601626016,0.2971428571428571,0.1285714285714285,0.14057507987220444,0.9687471074909646,0.782783326096396,0.9795918367346939,MIXED,MIXED,MIXED,MIXED,False,False,False
0.95,0.5,0.3,-1.0,2,/storage/social-science/religion-code-geometry-abm/results/v2.5_corrected_three_regime_confirm/sigma_0.95/pi_0.50/base_opp_0.30/exit_threshold_-1.00/seed_02,0.11284046692607,0.2657142857142857,0.1285714285714285,0.13432835820895514,0.9673822601016208,0.7639052095573835,0.9772816294555425,MIXED,MIXED,MIXED,MIXED,False,False,False
0.95,0.5,0.3,-1.0,3,/storage/social-science/religion-code-geometry-abm/results/v2.5_corrected_three_regime_confirm/sigma_0.95/pi_0.50/base_opp_0.30/exit_threshold_-1.00/seed_03,0.1416309012875536,0.3342857142857143,0.1314285714285714,0.14110429447852757,0.9634700876289416,0.783410138248848,0.9798521058836137,MIXED,MIXED,MIXED,MIXED,False,False,False
0.95,0.5,0.3,-1.0,4,/storage/social-science/religion-code-geometry-abm/results/v2.5_corrected_three_regime_confirm/sigma_0.95/pi_0.50/base_opp_0.30/exit_threshold_-1.00/seed_04,0.1285140562248996,0.2885714285714286,0.1142857142857142,0.12195121951219502,0.9736323627149478,0.7864510733203234,0.981042654028436,MIXED,MIXED,MIXED,MIXED,False,False,False
0.95,0.5,0.3,-1.0,5,/storage/social-science/religion-code-geometry-abm/results/v2.5_corrected_three_regime_confirm/sigma_0.95/pi_0.50/base_opp_0.30/exit_threshold_-1.00/seed_05,0.1363636363636363,0.3085714285714285,0.1342857142857142,0.14114114114114104,0.9666528946523497,0.7726592880646126,0.9792601455778243,MIXED,MIXED,MIXED,MIXED,False,False,False
0.95,0.5,0.3,1.5,1,/storage/social-science/religion-code-geometry-abm/results/v2.5_corrected_three_regime_confirm/sigma_0.95/pi_0.50/base_opp_0.30/exit_threshold_1.50/seed_01,0.1121076233183856,0.3628571428571429,0.0942857142857142,0.11262798634812275,0.9563156183746933,0.8880027739251041,0.973127600554785,QUIET,MIXED,QUIET,MIXED,True,True,True
0.95,0.5,0.3,1.5,2,/storage/social-science/religion-code-geometry-abm/results/v2.5_corrected_three_regime_confirm/sigma_0.95/pi_0.50/base_opp_0.30/exit_threshold_1.50/seed_02,0.1152073732718894,0.38,0.1057142857142857,0.1326164874551971,0.9641362446272216,0.9160089352196575,0.978108711839166,MIXED,MIXED,MIXED,MIXED,False,False,False
0.95,0.5,0.3,1.5,3,/storage/social-science/religion-code-geometry-abm/results/v2.5_corrected_three_regime_confirm/sigma_0.95/pi_0.50/base_opp_0.30/exit_threshold_1.50/seed_03,0.12,0.3571428571428571,0.1085714285714285,0.13475177304964528,0.9722973209297653,0.8568477336249848,0.9837161258962207,MIXED,MIXED,MIXED,MIXED,False,False,False
0.95,0.5,0.3,1.5,4,/storage/social-science/religion-code-geometry-abm/results/v2.5_corrected_three_regime_confirm/sigma_0.95/pi_0.50/base_opp_0.30/exit_threshold_1.50/seed_04,0.1206896551724138,0.3371428571428571,0.1142857142857142,0.12578616352201247,0.9684545047167293,0.9068499938065155,0.9775795862752384,MIXED,MIXED,MIXED,MIXED,False,False,False
0.95,0.5,0.3,1.5,5,/storage/social-science/religion-code-geometry-abm/results/v2.5_corrected_three_regime_confirm/sigma_0.95/pi_0.50/base_opp_0.30/exit_threshold_1.50/seed_05,0.1442307692307692,0.4057142857142857,0.12,0.1418685121107266,0.9557571258232528,0.8838869463869464,0.9782925407925408,MIXED,MIXED,MIXED,MIXED,False,False,False
0.95,0.5,1.5,-1.0,1,/storage/social-science/religion-code-geometry-abm/results/v2.5_corrected_three_regime_confirm/sigma_0.95/pi_0.50/base_opp_1.50/exit_threshold_-1.00/seed_01,0.125,0.3142857142857143,0.1114285714285714,0.11551155115511551,0.9611840839179747,0.8218837426173453,0.9731115946534038,MIXED,MIXED,MIXED,MIXED,False,False,False
0.95,0.5,1.5,-1.0,2,/storage/social-science/religion-code-geometry-abm/results/v2.5_corrected_three_regime_confirm/sigma_0.95/pi_0.50/base_opp_1.50/exit_threshold_-1.00/seed_02,0.1193415637860082,0.3057142857142857,0.1114285714285714,0.1214953271028037,0.9662755827091171,0.805133901024312,0.9738368505491793,MIXED,MIXED,MIXED,MIXED,False,False,False
0.95,0.5,1.5,-1.0,3,/storage/social-science/religion-code-geometry-abm/results/v2.5_corrected_three_regime_confirm/sigma_0.95/pi_0.50/base_opp_1.50/exit_threshold_-1.00/seed_03,0.1353711790393013,0.3457142857142857,0.12,0.12612612612612611,0.9532427020104324,0.7742992951975086,0.9736108834617276,MIXED,MIXED,MIXED,MIXED,False,False,False
0.95,0.5,1.5,-1.0,4,/storage/social-science/religion-code-geometry-abm/results/v2.5_corrected_three_regime_confirm/sigma_0.95/pi_0.50/base_opp_1.50/exit_threshold_-1.00/seed_04,0.1297071129707113,0.3171428571428571,0.1085714285714285,0.11480362537764341,0.9684614047704277,0.8070553539019963,0.9761796733212341,MIXED,MIXED,MIXED,MIXED,False,False,False
0.95,0.5,1.5,-1.0,5,/storage/social-science/religion-code-geometry-abm/results/v2.5_corrected_three_regime_confirm/sigma_0.95/pi_0.50/base_opp_1.50/exit_threshold_-1.00/seed_05,0.1234042553191489,0.3285714285714285,0.1114285714285714,0.11676646706586824,0.9640106099809478,0.8197269434382837,0.9740874895514071,MIXED,MIXED,MIXED,MIXED,False,False,False
0.95,0.5,1.5,1.5,1,/storage/social-science/religion-code-geometry-abm/results/v2.5_corrected_three_regime_confirm/sigma_0.95/pi_0.50/base_opp_1.50/exit_threshold_1.50/seed_01,0.1097560975609756,0.5314285714285715,0.06,0.09523809523809516,0.8993788360534546,0.9344346928239545,0.9612803304078472,QUIET,QUIET,QUIET,QUIET,False,False,False
0.95,0.5,1.5,1.5,2,/storage/social-science/religion-code-geometry-abm/results/v2.5_corrected_three_regime_confirm/sigma_0.95/pi_0.50/base_opp_1.50/exit_threshold_1.50/seed_02,0.10828025477707,0.5514285714285714,0.0685714285714285,0.11224489795918358,0.9181578561418,0.9372304743651174,0.9592716818399617,QUIET,MIXED,QUIET,MIXED,True,True,True
0.95,0.5,1.5,1.5,3,/storage/social-science/religion-code-geometry-abm/results/v2.5_corrected_three_regime_confirm/sigma_0.95/pi_0.50/base_opp_1.50/exit_threshold_1.50/seed_03,0.1213872832369942,0.5057142857142857,0.0742857142857142,0.12037037037037022,0.9413265898637024,0.9591373439273553,0.9765418085508891,QUIET,MIXED,QUIET,MIXED,True,True,True
0.95,0.5,1.5,1.5,4,/storage/social-science/religion-code-geometry-abm/results/v2.5_corrected_three_regime_confirm/sigma_0.95/pi_0.50/base_opp_1.50/exit_threshold_1.50/seed_04,0.1225806451612903,0.5571428571428572,0.0885714285714285,0.12999999999999984,0.9534096682306441,0.9597806215722121,0.9786715417428398,QUIET,MIXED,QUIET,MIXED,True,True,True
0.95,0.5,1.5,1.5,5,/storage/social-science/religion-code-geometry-abm/results/v2.5_corrected_three_regime_confirm/sigma_0.95/pi_0.50/base_opp_1.50/exit_threshold_1.50/seed_05,0.1216216216216216,0.5771428571428572,0.0742857142857142,0.13131313131313116,0.9242265797985552,0.9516843971631206,0.974290780141844,QUIET,MIXED,QUIET,MIXED,True,True,True
0.95,0.5,3.0,-1.0,1,/storage/social-science/religion-code-geometry-abm/results/v2.5_corrected_three_regime_confirm/sigma_0.95/pi_0.50/base_opp_3.00/exit_threshold_-1.00/seed_01,0.1298701298701298,0.34,0.1057142857142857,0.1117824773413897,0.9635611814183958,0.8567062207838907,0.9760877382236606,MIXED,MIXED,MIXED,MIXED,False,False,False
0.95,0.5,3.0,-1.0,2,/storage/social-science/religion-code-geometry-abm/results/v2.5_corrected_three_regime_confirm/sigma_0.95/pi_0.50/base_opp_3.00/exit_threshold_-1.00/seed_02,0.1020408163265306,0.3,0.1057142857142857,0.11384615384615383,0.9611499569944879,0.8534830166954519,0.968048359240069,MIXED,MIXED,MIXED,MIXED,False,False,False
0.95,0.5,3.0,-1.0,3,/storage/social-science/religion-code-geometry-abm/results/v2.5_corrected_three_regime_confirm/sigma_0.95/pi_0.50/base_opp_3.00/exit_threshold_-1.00/seed_03,0.1473214285714285,0.36,0.1142857142857142,0.12307692307692297,0.9458654699056795,0.8065307663269158,0.9679124197810495,MIXED,MIXED,MIXED,MIXED,False,False,False
0.95,0.5,3.0,-1.0,4,/storage/social-science/religion-code-geometry-abm/results/v2.5_corrected_three_regime_confirm/sigma_0.95/pi_0.50/base_opp_3.00/exit_threshold_-1.00/seed_04,0.1324786324786324,0.3314285714285714,0.0971428571428571,0.10915492957746468,0.968249286629453,0.829182879377432,0.9771725032425421,QUIET,MIXED,QUIET,MIXED,True,True,True
0.95,0.5,3.0,-1.0,5,/storage/social-science/religion-code-geometry-abm/results/v2.5_corrected_three_regime_confirm/sigma_0.95/pi_0.50/base_opp_3.00/exit_threshold_-1.00/seed_05,0.117391304347826,0.3428571428571428,0.1,0.10377358490566027,0.9612942770703583,0.8486646884272997,0.9717228137545819,MIXED,MIXED,MIXED,MIXED,False,False,False
0.95,0.5,3.0,1.5,1,/storage/social-science/religion-code-geometry-abm/results/v2.5_corrected_three_regime_confirm/sigma_0.95/pi_0.50/base_opp_3.00/exit_threshold_1.50/seed_01,0.1044776119402985,0.6171428571428571,0.0457142857142857,0.07881773399014776,0.8839644043714115,0.9285075960679178,0.9624664879356568,QUIET,QUIET,QUIET,QUIET,False,False,False
0.95,0.5,3.0,1.5,2,/storage/social-science/religion-code-geometry-abm/results/v2.5_corrected_three_regime_confirm/sigma_0.95/pi_0.50/base_opp_3.00/exit_threshold_1.50/seed_02,0.1328125,0.6342857142857142,0.0657142857142857,0.12365591397849461,0.8978690097145968,0.9333333333333333,0.9659090909090909,QUIET,MIXED,QUIET,MIXED,True,True,True
0.95,0.5,3.0,1.5,3,/storage/social-science/religion-code-geometry-abm/results/v2.5_corrected_three_regime_confirm/sigma_0.95/pi_0.50/base_opp_3.00/exit_threshold_1.50/seed_03,0.1203703703703703,0.6914285714285714,0.0571428571428571,0.1234567901234567,0.9583022310261222,0.9658792650918635,0.9826771653543307,QUIET,MIXED,QUIET,MIXED,True,True,True
0.95,0.5,3.0,1.5,4,/storage/social-science/religion-code-geometry-abm/results/v2.5_corrected_three_regime_confirm/sigma_0.95/pi_0.50/base_opp_3.00/exit_threshold_1.50/seed_04,0.1322314049586777,0.6542857142857142,0.0771428571428571,0.11920529801324498,0.949092070188418,0.9612590799031477,0.9811138014527845,QUIET,MIXED,QUIET,MIXED,True,True,True
0.95,0.5,3.0,1.5,5,/storage/social-science/religion-code-geometry-abm/results/v2.5_corrected_three_regime_confirm/sigma_0.95/pi_0.50/base_opp_3.00/exit_threshold_1.50/seed_05,0.1171875,0.6342857142857142,0.0514285714285714,0.10322580645161288,0.9320788771069791,0.945358788676761,0.9756418696510862,QUIET,MIXED,QUIET,MIXED,True,True,True
0.95,0.5,5.0,-1.0,1,/storage/social-science/religion-code-geometry-abm/results/v2.5_corrected_three_regime_confirm/sigma_0.95/pi_0.50/base_opp_5.00/exit_threshold_-1.00/seed_01,0.1213389121338912,0.3171428571428571,0.0971428571428571,0.10493827160493821,0.9581430090696612,0.8439075265079089,0.9701025551885972,QUIET,MIXED,QUIET,MIXED,True,True,True
0.95,0.5,5.0,-1.0,2,/storage/social-science/religion-code-geometry-abm/results/v2.5_corrected_three_regime_confirm/sigma_0.95/pi_0.50/base_opp_5.00/exit_threshold_-1.00/seed_02,0.1161825726141078,0.3114285714285714,0.1057142857142857,0.10921501706484638,0.9633877335958335,0.8393255295429208,0.971850613154961,MIXED,MIXED,MIXED,MIXED,False,False,False
0.95,0.5,5.0,-1.0,3,/storage/social-science/religion-code-geometry-abm/results/v2.5_corrected_three_regime_confirm/sigma_0.95/pi_0.50/base_opp_5.00/exit_threshold_-1.00/seed_03,0.1255605381165919,0.3628571428571429,0.1085714285714285,0.11585365853658529,0.9519208525644178,0.8202702702702702,0.9708494208494208,MIXED,MIXED,MIXED,MIXED,False,False,False
0.95,0.5,5.0,-1.0,4,/storage/social-science/religion-code-geometry-abm/results/v2.5_corrected_three_regime_confirm/sigma_0.95/pi_0.50/base_opp_5.00/exit_threshold_-1.00/seed_04,0.1286307053941908,0.3114285714285714,0.1028571428571428,0.12323943661971831,0.967818584251068,0.8373862077565781,0.9771791994014216,MIXED,MIXED,MIXED,MIXED,False,False,False
0.95,0.5,5.0,-1.0,5,/storage/social-science/religion-code-geometry-abm/results/v2.5_corrected_three_regime_confirm/sigma_0.95/pi_0.50/base_opp_5.00/exit_threshold_-1.00/seed_05,0.1228070175438596,0.3485714285714286,0.1,0.10174418604651163,0.9580705754499262,0.8495419309372798,0.9719873150105708,MIXED,MIXED,MIXED,MIXED,False,False,False
0.95,0.5,5.0,1.5,1,/storage/social-science/religion-code-geometry-abm/results/v2.5_corrected_three_regime_confirm/sigma_0.95/pi_0.50/base_opp_5.00/exit_threshold_1.50/seed_01,0.1081081081081081,0.6828571428571428,0.0457142857142857,0.0915492957746478,0.7430898972148962,0.9162210338680927,0.9679144385026738,QUIET,QUIET,QUIET,QUIET,False,False,False
0.95,0.5,5.0,1.5,2,/storage/social-science/religion-code-geometry-abm/results/v2.5_corrected_three_regime_confirm/sigma_0.95/pi_0.50/base_opp_5.00/exit_threshold_1.50/seed_02,0.1382113821138211,0.6485714285714286,0.06,0.10135135135135123,0.9215448336223144,0.942008486562942,0.9745403111739745,QUIET,MIXED,QUIET,MIXED,True,True,True
0.95,0.5,5.0,1.5,3,/storage/social-science/religion-code-geometry-abm/results/v2.5_corrected_three_regime_confirm/sigma_0.95/pi_0.50/base_opp_5.00/exit_threshold_1.50/seed_03,0.1346153846153846,0.7028571428571428,0.06,0.12056737588652466,0.9329811024021539,0.9510825982357658,0.9791499599037691,QUIET,MIXED,QUIET,MIXED,True,True,True
0.95,0.5,5.0,1.5,4,/storage/social-science/religion-code-geometry-abm/results/v2.5_corrected_three_regime_confirm/sigma_0.95/pi_0.50/base_opp_5.00/exit_threshold_1.50/seed_04,0.1354166666666666,0.7257142857142858,0.0771428571428571,0.14179104477611917,0.9422789141776483,0.9604200323101777,0.981421647819063,QUIET,MIXED,QUIET,MIXED,True,True,True
0.95,0.5,5.0,1.5,5,/storage/social-science/religion-code-geometry-abm/results/v2.5_corrected_three_regime_confirm/sigma_0.95/pi_0.50/base_opp_5.00/exit_threshold_1.50/seed_05,0.1260504201680672,0.66,0.06,0.12056737588652466,0.9426939495050866,0.9485407066052227,0.9807987711213517,QUIET,MIXED,QUIET,MIXED,True,True,True
