eta_delta_drift,delta0,sigma,pi_reward,alpha,mu_membership_reward,seed,final_fund_prevalence,final_exit_rate,max_punish,top5_punishment_share,top10_punishment_share,enforcer_punish_share,final_current_delta,regime,run_dir
0.0,0.1,0.25,0.5,0.0,0.0,5,0.1348837209302325,0.3857142857142857,0.1778425655976676,0.7479140777560802,0.9511805432274099,0.6960075468480096,0.1,MIXED,/storage/kiran-stuff/code-geometry-abm/recon/factorial_shock_on/eta_0.00/delta0_0.10/sigma_0.25/pi_0.50/seed_05
0.0,0.1,0.25,0.5,0.0,0.0,6,0.1132075471698113,0.3942857142857143,0.1666666666666666,0.8027994330262226,0.9518072289156626,0.6489921937313843,0.1,MIXED,/storage/kiran-stuff/code-geometry-abm/recon/factorial_shock_on/eta_0.00/delta0_0.10/sigma_0.25/pi_0.50/seed_06
0.0,0.1,0.25,0.5,0.0,0.0,7,0.1219512195121951,0.4142857142857143,0.143312101910828,0.842817000351247,0.9518791710572533,0.7626150041781089,0.1,MIXED,/storage/kiran-stuff/code-geometry-abm/recon/factorial_shock_on/eta_0.00/delta0_0.10/sigma_0.25/pi_0.50/seed_07
0.0,0.1,0.25,0.5,0.0,0.0,8,0.1040723981900452,0.3685714285714285,0.1433224755700325,0.8128776828505939,0.9404042508856012,0.7105429892171503,0.1,MIXED,/storage/kiran-stuff/code-geometry-abm/recon/factorial_shock_on/eta_0.00/delta0_0.10/sigma_0.25/pi_0.50/seed_08
0.0,0.1,0.25,0.5,0.0,0.0,9,0.1348837209302325,0.3857142857142857,0.182370820668693,0.7768366783281163,0.9438409132756398,0.6374800190636029,0.1,MIXED,/storage/kiran-stuff/code-geometry-abm/recon/factorial_shock_on/eta_0.00/delta0_0.10/sigma_0.25/pi_0.50/seed_09
0.0,0.1,0.25,0.5,0.0,0.0,10,0.1320754716981132,0.3942857142857143,0.1580459770114942,0.8086317722681359,0.9546372819100092,0.7392945977157942,0.1,MIXED,/storage/kiran-stuff/code-geometry-abm/recon/factorial_shock_on/eta_0.00/delta0_0.10/sigma_0.25/pi_0.50/seed_10
0.0,0.1,0.25,0.5,0.0,0.0,11,0.1306818181818181,0.4971428571428571,0.1690140845070422,0.803408756979136,0.9657655010285042,0.879443440095186,0.1,MIXED,/storage/kiran-stuff/code-geometry-abm/recon/factorial_shock_on/eta_0.00/delta0_0.10/sigma_0.25/pi_0.50/seed_11
0.0,0.1,0.25,0.5,0.0,0.0,12,0.1468926553672316,0.4942857142857143,0.1758620689655172,0.8061054858697295,0.9685658153241651,0.8212657741047703,0.1,MIXED,/storage/kiran-stuff/code-geometry-abm/recon/factorial_shock_on/eta_0.00/delta0_0.10/sigma_0.25/pi_0.50/seed_12
0.0,0.1,0.25,0.5,0.0,0.0,13,0.1363636363636363,0.4342857142857143,0.1636363636363636,0.8300492610837439,0.9589490968801314,0.7948592905590699,0.1,MIXED,/storage/kiran-stuff/code-geometry-abm/recon/factorial_shock_on/eta_0.00/delta0_0.10/sigma_0.25/pi_0.50/seed_13
0.0,0.1,0.25,0.5,0.0,0.0,14,0.1255813953488372,0.3857142857142857,0.160377358490566,0.8068884801872597,0.9525163016218023,0.6633646780732206,0.1,MIXED,/storage/kiran-stuff/code-geometry-abm/recon/factorial_shock_on/eta_0.00/delta0_0.10/sigma_0.25/pi_0.50/seed_14
0.0,0.1,0.25,0.5,0.0,0.0,15,0.116822429906542,0.3885714285714285,0.1485148514851485,0.8033340367166069,0.9385946402194556,0.5903435903259956,0.1,MIXED,/storage/kiran-stuff/code-geometry-abm/recon/factorial_shock_on/eta_0.00/delta0_0.10/sigma_0.25/pi_0.50/seed_15
0.0,0.1,0.25,0.5,0.0,0.0,16,0.1483253588516746,0.4028571428571428,0.1643835616438356,0.7600781388740898,0.9540046172971053,0.6446405104234426,0.1,MIXED,/storage/kiran-stuff/code-geometry-abm/recon/factorial_shock_on/eta_0.00/delta0_0.10/sigma_0.25/pi_0.50/seed_16
0.0,0.1,0.25,0.5,0.0,0.0,17,0.109090909090909,0.3714285714285714,0.16,0.8249309893941595,0.964840912392852,0.7331163274527492,0.1,MIXED,/storage/kiran-stuff/code-geometry-abm/recon/factorial_shock_on/eta_0.00/delta0_0.10/sigma_0.25/pi_0.50/seed_17
0.0,0.1,0.25,0.5,0.0,0.0,18,0.110576923076923,0.4057142857142857,0.1598746081504702,0.7948623853211009,0.9535779816513762,0.7260312386205273,0.1,MIXED,/storage/kiran-stuff/code-geometry-abm/recon/factorial_shock_on/eta_0.00/delta0_0.10/sigma_0.25/pi_0.50/seed_18
0.0,0.1,0.25,0.5,0.0,0.0,19,0.1219512195121951,0.4142857142857143,0.1721854304635761,0.7919680243623906,0.9472782641796726,0.692213807711066,0.1,MIXED,/storage/kiran-stuff/code-geometry-abm/recon/factorial_shock_on/eta_0.00/delta0_0.10/sigma_0.25/pi_0.50/seed_19
0.0,0.1,0.25,0.5,0.0,0.0,20,0.1292134831460674,0.4914285714285714,0.2018072289156626,0.7771553065670713,0.9707438530967942,0.8163515571651978,0.1,MIXED,/storage/kiran-stuff/code-geometry-abm/recon/factorial_shock_on/eta_0.00/delta0_0.10/sigma_0.25/pi_0.50/seed_20
0.0,0.1,0.25,0.5,0.0,0.0,21,0.123076923076923,0.4428571428571428,0.1697530864197531,0.7823636363636364,0.9569090909090909,0.6745422847334389,0.1,MIXED,/storage/kiran-stuff/code-geometry-abm/recon/factorial_shock_on/eta_0.00/delta0_0.10/sigma_0.25/pi_0.50/seed_21
0.0,0.1,0.25,0.5,0.0,0.0,22,0.1322751322751322,0.46,0.1815181518151815,0.7940785096473719,0.9582501663339986,0.7651651609622868,0.1,MIXED,/storage/kiran-stuff/code-geometry-abm/recon/factorial_shock_on/eta_0.00/delta0_0.10/sigma_0.25/pi_0.50/seed_22
0.0,0.1,0.25,0.5,0.0,0.0,23,0.0985221674876847,0.42,0.1584507042253521,0.8445465323058684,0.9641375222288086,0.840856874988351,0.1,MIXED,/storage/kiran-stuff/code-geometry-abm/recon/factorial_shock_on/eta_0.00/delta0_0.10/sigma_0.25/pi_0.50/seed_23
0.0,0.1,0.25,0.5,0.0,0.0,24,0.13,0.4285714285714285,0.1580459770114942,0.7689258070606003,0.9514819709269398,0.7511823940378091,0.1,MIXED,/storage/kiran-stuff/code-geometry-abm/recon/factorial_shock_on/eta_0.00/delta0_0.10/sigma_0.25/pi_0.50/seed_24
0.0,0.1,0.25,0.5,0.0,0.0,25,0.102803738317757,0.3885714285714285,0.1572700296735905,0.8506256930144147,0.954379851100903,0.7577648360414233,0.1,MIXED,/storage/kiran-stuff/code-geometry-abm/recon/factorial_shock_on/eta_0.00/delta0_0.10/sigma_0.25/pi_0.50/seed_25
0.0,0.1,0.25,0.5,0.0,0.0,26,0.1121951219512195,0.4142857142857143,0.1711409395973154,0.8258796448536666,0.9593883590924038,0.6514721146736736,0.1,MIXED,/storage/kiran-stuff/code-geometry-abm/recon/factorial_shock_on/eta_0.00/delta0_0.10/sigma_0.25/pi_0.50/seed_26
0.0,0.1,0.25,0.5,0.0,0.0,27,0.1034482758620689,0.42,0.1884498480243161,0.760287165119944,0.9599019436175801,0.8059618402495825,0.1,MIXED,/storage/kiran-stuff/code-geometry-abm/recon/factorial_shock_on/eta_0.00/delta0_0.10/sigma_0.25/pi_0.50/seed_27
