sigma,pi_reward,alpha,delta,mu_membership_reward,seed,final_fund_prevalence,final_exit_rate,max_punish,top5_punishment_share,top10_punishment_share,enforcer_punish_share,regime,run_dir
0.75,0.25,0.0,0.0,0.3,8,0.1330275229357798,0.3771428571428571,0.1457142857142857,0.7838756677999029,0.9737736765420106,0.9468389674363712,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_membership_sweep/mu_0.30/delta_0.00/sigma_0.75/pi_0.25/seed_08
0.75,0.25,0.0,0.0,0.3,9,0.1447963800904977,0.3685714285714285,0.1657142857142857,0.7596443424637889,0.9652947081600459,0.9139391470591891,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_membership_sweep/mu_0.30/delta_0.00/sigma_0.75/pi_0.25/seed_09
0.75,0.25,0.0,0.0,0.3,10,0.1619047619047619,0.4,0.1485714285714285,0.7870710462797775,0.9743939552943646,0.9574387329896561,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_membership_sweep/mu_0.30/delta_0.00/sigma_0.75/pi_0.25/seed_10
0.75,0.5,0.0,0.0,0.3,1,0.1308016877637131,0.3228571428571428,0.1542857142857142,0.8073688869218854,0.9776499225492365,0.9621733586065601,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_membership_sweep/mu_0.30/delta_0.00/sigma_0.75/pi_0.50/seed_01
0.75,0.5,0.0,0.0,0.3,2,0.1342592592592592,0.3828571428571428,0.1485714285714285,0.8173622704507513,0.973734001112966,0.9620594382744488,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_membership_sweep/mu_0.30/delta_0.00/sigma_0.75/pi_0.50/seed_02
0.75,0.5,0.0,0.0,0.3,3,0.1396396396396396,0.3657142857142857,0.1657142857142857,0.7723888534354393,0.9761752818549245,0.9552666280814789,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_membership_sweep/mu_0.30/delta_0.00/sigma_0.75/pi_0.50/seed_03
0.75,0.5,0.0,0.0,0.3,4,0.1650943396226415,0.3942857142857143,0.1542857142857142,0.8122445430037395,0.9793895121314897,0.9678619129959081,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_membership_sweep/mu_0.30/delta_0.00/sigma_0.75/pi_0.50/seed_04
0.75,0.5,0.0,0.0,0.3,5,0.1312217194570135,0.3685714285714285,0.1657142857142857,0.7949139431444595,0.9779539740862503,0.9668263583114853,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_membership_sweep/mu_0.30/delta_0.00/sigma_0.75/pi_0.50/seed_05
0.75,0.5,0.0,0.0,0.3,6,0.1380952380952381,0.4,0.1514285714285714,0.8239444634118585,0.9792875839308068,0.9656640855160387,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_membership_sweep/mu_0.30/delta_0.00/sigma_0.75/pi_0.50/seed_06
0.75,0.5,0.0,0.0,0.3,7,0.1382488479262673,0.38,0.1514285714285714,0.8128377119433575,0.9829513694801565,0.9734743772268439,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_membership_sweep/mu_0.30/delta_0.00/sigma_0.75/pi_0.50/seed_07
0.75,0.5,0.0,0.0,0.3,8,0.1357466063348416,0.3685714285714285,0.1542857142857142,0.7717761557177616,0.9737226277372263,0.9450845089065766,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_membership_sweep/mu_0.30/delta_0.00/sigma_0.75/pi_0.50/seed_08
0.75,0.5,0.0,0.0,0.3,9,0.1531531531531531,0.3657142857142857,0.16,0.7693183255343367,0.9669912735550777,0.9318851980221574,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_membership_sweep/mu_0.30/delta_0.00/sigma_0.75/pi_0.50/seed_09
0.75,0.5,0.0,0.0,0.3,10,0.1376146788990825,0.3771428571428571,0.1457142857142857,0.8034449760765551,0.9778947368421053,0.9657090152480785,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_membership_sweep/mu_0.30/delta_0.00/sigma_0.75/pi_0.50/seed_10
0.95,0.25,0.0,0.0,0.3,1,0.1164658634538152,0.2885714285714286,0.12,0.7910786893087778,0.9803874671131309,0.9684338285317434,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_membership_sweep/mu_0.30/delta_0.00/sigma_0.95/pi_0.25/seed_01
0.95,0.25,0.0,0.0,0.3,2,0.1026615969581749,0.2485714285714285,0.1371428571428571,0.7902146779830255,0.98072890664004,0.971734675027285,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_membership_sweep/mu_0.30/delta_0.00/sigma_0.95/pi_0.25/seed_02
0.95,0.25,0.0,0.0,0.3,3,0.1365638766519823,0.3514285714285714,0.1514285714285714,0.7611534276387377,0.9805223068552775,0.9665837826912308,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_membership_sweep/mu_0.30/delta_0.00/sigma_0.95/pi_0.25/seed_03
0.95,0.25,0.0,0.0,0.3,4,0.1269841269841269,0.28,0.1142857142857142,0.7713563301426766,0.9795918367346939,0.9711628855846733,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_membership_sweep/mu_0.30/delta_0.00/sigma_0.95/pi_0.25/seed_04
0.95,0.25,0.0,0.0,0.3,5,0.1428571428571428,0.32,0.1257142857142857,0.7710756562017499,0.9790015440041173,0.9664137531427128,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_membership_sweep/mu_0.30/delta_0.00/sigma_0.95/pi_0.25/seed_05
0.95,0.25,0.0,0.0,0.3,6,0.1293103448275862,0.3371428571428571,0.1171428571428571,0.8003390844719258,0.979754662411489,0.9703928052260918,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_membership_sweep/mu_0.30/delta_0.00/sigma_0.95/pi_0.25/seed_06
0.95,0.25,0.0,0.0,0.3,7,0.1275720164609053,0.3057142857142857,0.1257142857142857,0.7848772037093651,0.9764597982268419,0.9665142238811667,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_membership_sweep/mu_0.30/delta_0.00/sigma_0.95/pi_0.25/seed_07
0.95,0.25,0.0,0.0,0.3,8,0.1375,0.3142857142857143,0.1285714285714285,0.7589875685967074,0.9786090267667152,0.9562104045850207,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_membership_sweep/mu_0.30/delta_0.00/sigma_0.95/pi_0.25/seed_08
0.95,0.25,0.0,0.0,0.3,9,0.1367521367521367,0.3314285714285714,0.1285714285714285,0.7673149095871716,0.9748663709769134,0.9525044611699683,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_membership_sweep/mu_0.30/delta_0.00/sigma_0.95/pi_0.25/seed_09
0.95,0.25,0.0,0.0,0.3,10,0.1295546558704453,0.2942857142857142,0.1457142857142857,0.7967314676351207,0.978637043366802,0.9691770627939589,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_membership_sweep/mu_0.30/delta_0.00/sigma_0.95/pi_0.25/seed_10
0.95,0.5,0.0,0.0,0.3,1,0.1341463414634146,0.2971428571428571,0.1342857142857142,0.7762603963445939,0.9806961700379916,0.9721336786391466,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_membership_sweep/mu_0.30/delta_0.00/sigma_0.95/pi_0.50/seed_01
0.95,0.5,0.0,0.0,0.3,2,0.1102661596958174,0.2485714285714285,0.1228571428571428,0.7817871142828425,0.9784903005327169,0.9705037922841151,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_membership_sweep/mu_0.30/delta_0.00/sigma_0.95/pi_0.50/seed_02
0.95,0.5,0.0,0.0,0.3,3,0.1508620689655172,0.3371428571428571,0.1285714285714285,0.7833947104117844,0.9799129561432876,0.9615663714712824,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_membership_sweep/mu_0.30/delta_0.00/sigma_0.95/pi_0.50/seed_03
0.95,0.5,0.0,0.0,0.3,4,0.1314741035856573,0.2828571428571428,0.1285714285714285,0.7408122094553109,0.9821068327339707,0.9732687660374735,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_membership_sweep/mu_0.30/delta_0.00/sigma_0.95/pi_0.50/seed_04
0.95,0.5,0.0,0.0,0.3,5,0.1297071129707113,0.3171428571428571,0.1314285714285714,0.7902423536882209,0.9776695946661023,0.9663654084110637,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_membership_sweep/mu_0.30/delta_0.00/sigma_0.95/pi_0.50/seed_05
0.95,0.5,0.0,0.0,0.3,6,0.1198347107438016,0.3085714285714285,0.1228571428571428,0.7837251356238698,0.9837251356238698,0.9767178216515922,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_membership_sweep/mu_0.30/delta_0.00/sigma_0.95/pi_0.50/seed_06
0.95,0.5,0.0,0.0,0.3,7,0.1285140562248996,0.2885714285714286,0.12,0.785221866200602,0.9805806388969803,0.9726412906539627,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_membership_sweep/mu_0.30/delta_0.00/sigma_0.95/pi_0.50/seed_07
0.95,0.5,0.0,0.0,0.3,8,0.1358024691358024,0.3057142857142857,0.1285714285714285,0.7729393468118196,0.9738946900688736,0.9578028084832265,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_membership_sweep/mu_0.30/delta_0.00/sigma_0.95/pi_0.50/seed_08
0.95,0.5,0.0,0.0,0.3,9,0.1464435146443514,0.3171428571428571,0.1257142857142857,0.7698308175463479,0.9731536825043056,0.9546424766894249,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_membership_sweep/mu_0.30/delta_0.00/sigma_0.95/pi_0.50/seed_09
0.95,0.5,0.0,0.0,0.3,10,0.1405622489959839,0.2885714285714286,0.1228571428571428,0.7952323957709954,0.9794534211051267,0.9706478262282322,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_membership_sweep/mu_0.30/delta_0.00/sigma_0.95/pi_0.50/seed_10
0.75,0.25,0.0,0.3,0.3,1,0.1365638766519823,0.3514285714285714,0.1685714285714285,0.7954599383057819,0.9788815945582536,0.9675381929859482,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_membership_sweep/mu_0.30/delta_0.30/sigma_0.75/pi_0.25/seed_01
0.75,0.25,0.0,0.3,0.3,2,0.1140350877192982,0.3485714285714286,0.1628571428571428,0.8288903237708698,0.9771238815607416,0.9669093993581801,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_membership_sweep/mu_0.30/delta_0.30/sigma_0.75/pi_0.25/seed_02
0.75,0.25,0.0,0.3,0.3,3,0.1415929203539823,0.3542857142857142,0.18,0.7942798392373119,0.9765398635386485,0.9548541844604312,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_membership_sweep/mu_0.30/delta_0.30/sigma_0.75/pi_0.25/seed_03
0.75,0.25,0.0,0.3,0.3,4,0.1306306306306306,0.3657142857142857,0.1542857142857142,0.8104224914569742,0.980040385212799,0.9691469096742478,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_membership_sweep/mu_0.30/delta_0.30/sigma_0.75/pi_0.25/seed_04
0.75,0.25,0.0,0.3,0.3,5,0.1434977578475336,0.3628571428571429,0.16,0.7962537550804029,0.9794133239088179,0.9666519186761938,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_membership_sweep/mu_0.30/delta_0.30/sigma_0.75/pi_0.25/seed_05
0.75,0.25,0.0,0.3,0.3,6,0.144927536231884,0.4085714285714286,0.1571428571428571,0.8126630718385807,0.9826056705514002,0.9694920093688641,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_membership_sweep/mu_0.30/delta_0.30/sigma_0.75/pi_0.25/seed_06
0.75,0.25,0.0,0.3,0.3,7,0.1294642857142857,0.36,0.1571428571428571,0.7971261787157611,0.9782667265379434,0.9643203927967134,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_membership_sweep/mu_0.30/delta_0.30/sigma_0.75/pi_0.25/seed_07
0.75,0.25,0.0,0.3,0.3,8,0.1150442477876106,0.3542857142857142,0.16,0.7860052963943777,0.9798329598696273,0.9623664047049444,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_membership_sweep/mu_0.30/delta_0.30/sigma_0.75/pi_0.25/seed_08
0.75,0.25,0.0,0.3,0.3,9,0.145374449339207,0.3514285714285714,0.16,0.76807060663613,0.9710646855099989,0.9252101552869294,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_membership_sweep/mu_0.30/delta_0.30/sigma_0.75/pi_0.25/seed_09
0.75,0.25,0.0,0.3,0.3,10,0.1490384615384615,0.4057142857142857,0.1514285714285714,0.8119970054276624,0.9815646640464158,0.9679247201527058,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_membership_sweep/mu_0.30/delta_0.30/sigma_0.75/pi_0.25/seed_10
0.75,0.5,0.0,0.3,0.3,1,0.1308016877637131,0.3228571428571428,0.1485714285714285,0.8269884982990442,0.9814514822614612,0.9711168119655257,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_membership_sweep/mu_0.30/delta_0.30/sigma_0.75/pi_0.50/seed_01
0.75,0.5,0.0,0.3,0.3,2,0.1345291479820627,0.3628571428571429,0.16,0.8029584831644329,0.977116704805492,0.9665418617101922,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_membership_sweep/mu_0.30/delta_0.30/sigma_0.75/pi_0.50/seed_02
0.75,0.5,0.0,0.3,0.3,3,0.1460176991150442,0.3542857142857142,0.1628571428571428,0.7774619289340101,0.9768527918781726,0.9536459566106061,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_membership_sweep/mu_0.30/delta_0.30/sigma_0.75/pi_0.50/seed_03
0.75,0.5,0.0,0.3,0.3,4,0.162037037037037,0.3828571428571428,0.1628571428571428,0.8164807748752568,0.9836366304666863,0.9746163391642377,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_membership_sweep/mu_0.30/delta_0.30/sigma_0.75/pi_0.50/seed_04
0.75,0.5,0.0,0.3,0.3,5,0.1351351351351351,0.3657142857142857,0.1571428571428571,0.7876221498371335,0.9805374592833876,0.9693206612556469,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_membership_sweep/mu_0.30/delta_0.30/sigma_0.75/pi_0.50/seed_05
0.75,0.5,0.0,0.3,0.3,6,0.1578947368421052,0.4028571428571428,0.1685714285714285,0.8335631127450981,0.9806219362745098,0.9695847026017382,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_membership_sweep/mu_0.30/delta_0.30/sigma_0.75/pi_0.50/seed_06
0.75,0.5,0.0,0.3,0.3,7,0.1351351351351351,0.3657142857142857,0.1485714285714285,0.8085990425435823,0.9792250022581519,0.9702273957908538,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_membership_sweep/mu_0.30/delta_0.30/sigma_0.75/pi_0.50/seed_07
0.75,0.5,0.0,0.3,0.3,8,0.1304347826086956,0.3428571428571428,0.16,0.7860012050612573,0.9782084755975096,0.9538753576430223,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_membership_sweep/mu_0.30/delta_0.30/sigma_0.75/pi_0.50/seed_08
0.75,0.5,0.0,0.3,0.3,9,0.1548672566371681,0.3542857142857142,0.16,0.7901764425369575,0.9717691940867906,0.9438651565701527,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_membership_sweep/mu_0.30/delta_0.30/sigma_0.75/pi_0.50/seed_09
0.75,0.5,0.0,0.3,0.3,10,0.1376146788990825,0.3771428571428571,0.1571428571428571,0.8224680316937318,0.9823487879501059,0.972112849179292,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_membership_sweep/mu_0.30/delta_0.30/sigma_0.75/pi_0.50/seed_10
0.95,0.25,0.0,0.3,0.3,1,0.1274900398406374,0.2828571428571428,0.1257142857142857,0.7724225403152745,0.9808842181554629,0.9687703275952534,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_membership_sweep/mu_0.30/delta_0.30/sigma_0.95/pi_0.25/seed_01
0.95,0.25,0.0,0.3,0.3,2,0.1106870229007633,0.2514285714285714,0.1285714285714285,0.7938576505969197,0.9792217260548619,0.9703222405324149,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_membership_sweep/mu_0.30/delta_0.30/sigma_0.95/pi_0.25/seed_02
0.95,0.25,0.0,0.3,0.3,3,0.1291666666666666,0.3142857142857143,0.14,0.7676784115875986,0.9812027016030597,0.974178624267847,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_membership_sweep/mu_0.30/delta_0.30/sigma_0.95/pi_0.25/seed_03
0.95,0.25,0.0,0.3,0.3,4,0.132,0.2857142857142857,0.1257142857142857,0.7597546430397001,0.9811722610325438,0.972967692348157,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_membership_sweep/mu_0.30/delta_0.30/sigma_0.95/pi_0.25/seed_04
0.95,0.25,0.0,0.3,0.3,5,0.1265306122448979,0.3,0.1228571428571428,0.773095623987034,0.9805510534846029,0.9704496680194203,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_membership_sweep/mu_0.30/delta_0.30/sigma_0.95/pi_0.25/seed_05
0.95,0.25,0.0,0.3,0.3,6,0.1346938775510204,0.3,0.1342857142857142,0.7635399673735725,0.9837683523654159,0.9756438236765403,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_membership_sweep/mu_0.30/delta_0.30/sigma_0.95/pi_0.25/seed_06
0.95,0.25,0.0,0.3,0.3,7,0.1226053639846743,0.2542857142857143,0.1314285714285714,0.7709521720052654,0.9821851689337429,0.9740937424751909,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_membership_sweep/mu_0.30/delta_0.30/sigma_0.95/pi_0.25/seed_07
0.95,0.25,0.0,0.3,0.3,8,0.1285140562248996,0.2885714285714286,0.1314285714285714,0.7556668183887119,0.9803368229403733,0.9673844468283657,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_membership_sweep/mu_0.30/delta_0.30/sigma_0.95/pi_0.25/seed_08
0.95,0.25,0.0,0.3,0.3,9,0.1410788381742738,0.3114285714285714,0.1457142857142857,0.7572832728238732,0.9776852917736651,0.9657378966477884,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_membership_sweep/mu_0.30/delta_0.30/sigma_0.95/pi_0.25/seed_09
0.95,0.25,0.0,0.3,0.3,10,0.1387755102040816,0.3,0.1285714285714285,0.7826822256046,0.9809741248097412,0.972359560246257,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_membership_sweep/mu_0.30/delta_0.30/sigma_0.95/pi_0.25/seed_10
0.95,0.5,0.0,0.3,0.3,1,0.132,0.2857142857142857,0.1257142857142857,0.7792492545167514,0.9826346255042975,0.9752640164454786,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_membership_sweep/mu_0.30/delta_0.30/sigma_0.95/pi_0.50/seed_01
0.95,0.5,0.0,0.3,0.3,2,0.1264822134387351,0.2771428571428571,0.1314285714285714,0.7630914001916878,0.9779559118236473,0.9688826185393868,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_membership_sweep/mu_0.30/delta_0.30/sigma_0.95/pi_0.50/seed_02
0.95,0.5,0.0,0.3,0.3,3,0.1483050847457627,0.3257142857142857,0.1428571428571428,0.7520722199425524,0.9821091505949938,0.9688687964183893,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_membership_sweep/mu_0.30/delta_0.30/sigma_0.95/pi_0.50/seed_03
0.95,0.5,0.0,0.3,0.3,4,0.127906976744186,0.2628571428571428,0.1342857142857142,0.737625313283208,0.9826911027568922,0.9760403612551899,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_membership_sweep/mu_0.30/delta_0.30/sigma_0.95/pi_0.50/seed_04
0.95,0.5,0.0,0.3,0.3,5,0.1265306122448979,0.3,0.1342857142857142,0.7715887195655982,0.9816079873883342,0.9718841975683943,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_membership_sweep/mu_0.30/delta_0.30/sigma_0.95/pi_0.50/seed_05
0.95,0.5,0.0,0.3,0.3,6,0.123015873015873,0.28,0.14,0.7595324023222972,0.9815628432449396,0.9726114646175645,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_membership_sweep/mu_0.30/delta_0.30/sigma_0.95/pi_0.50/seed_06
0.95,0.5,0.0,0.3,0.3,7,0.11787072243346,0.2485714285714285,0.1257142857142857,0.750904119255535,0.979624239216724,0.9704865401220558,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_membership_sweep/mu_0.30/delta_0.30/sigma_0.95/pi_0.50/seed_07
0.95,0.5,0.0,0.3,0.3,8,0.1239669421487603,0.3085714285714285,0.1342857142857142,0.775067506750675,0.9809180918091809,0.9683152260268867,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_membership_sweep/mu_0.30/delta_0.30/sigma_0.95/pi_0.50/seed_08
0.95,0.5,0.0,0.3,0.3,9,0.1290322580645161,0.2914285714285714,0.1371428571428571,0.778807119808473,0.9764754866243365,0.9570448089837116,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_membership_sweep/mu_0.30/delta_0.30/sigma_0.95/pi_0.50/seed_09
0.95,0.5,0.0,0.3,0.3,10,0.1299212598425196,0.2742857142857143,0.1342857142857142,0.7792114048542813,0.9805106920508887,0.9711020974867406,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_membership_sweep/mu_0.30/delta_0.30/sigma_0.95/pi_0.50/seed_10
0.75,0.25,0.0,0.6,0.3,1,0.132,0.2857142857142857,0.1628571428571428,0.8005029864822383,0.982961332914178,0.9752776899766663,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_membership_sweep/mu_0.30/delta_0.60/sigma_0.75/pi_0.25/seed_01
0.75,0.25,0.0,0.6,0.3,2,0.1071428571428571,0.28,0.1685714285714285,0.7848594642072902,0.98633069828722,0.9799582854968412,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_membership_sweep/mu_0.30/delta_0.60/sigma_0.75/pi_0.25/seed_02
0.75,0.25,0.0,0.6,0.3,3,0.1521739130434782,0.3428571428571428,0.1771428571428571,0.7933946804487584,0.9834236732635825,0.9741209070702422,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_membership_sweep/mu_0.30/delta_0.60/sigma_0.75/pi_0.25/seed_03
0.75,0.25,0.0,0.6,0.3,4,0.1471861471861472,0.34,0.18,0.8087288188582504,0.9833051960232602,0.9750245942118325,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_membership_sweep/mu_0.30/delta_0.60/sigma_0.75/pi_0.25/seed_04
0.75,0.25,0.0,0.6,0.3,5,0.1391304347826087,0.3428571428571428,0.1742857142857143,0.7986893538744539,0.9850540354104392,0.9776740081436687,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_membership_sweep/mu_0.30/delta_0.60/sigma_0.75/pi_0.25/seed_05
0.75,0.25,0.0,0.6,0.3,6,0.1428571428571428,0.36,0.1742857142857143,0.7983371882227918,0.9853097455772958,0.9764390355062617,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_membership_sweep/mu_0.30/delta_0.60/sigma_0.75/pi_0.25/seed_06
0.75,0.25,0.0,0.6,0.3,7,0.1271186440677966,0.3257142857142857,0.1571428571428571,0.7800390861917919,0.982343823707797,0.9710230665456562,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_membership_sweep/mu_0.30/delta_0.60/sigma_0.75/pi_0.25/seed_07
0.75,0.25,0.0,0.6,0.3,8,0.1171548117154811,0.3171428571428571,0.1657142857142857,0.7780495654972642,0.9828773736723527,0.9747176262060119,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_membership_sweep/mu_0.30/delta_0.60/sigma_0.75/pi_0.25/seed_08
0.75,0.25,0.0,0.6,0.3,9,0.1495726495726495,0.3314285714285714,0.1771428571428571,0.7821282401091405,0.9767394270122783,0.9619346305161622,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_membership_sweep/mu_0.30/delta_0.60/sigma_0.75/pi_0.25/seed_09
0.75,0.25,0.0,0.6,0.3,10,0.1383928571428571,0.36,0.16,0.7913484371991528,0.9833130094345678,0.975616161604009,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_membership_sweep/mu_0.30/delta_0.60/sigma_0.75/pi_0.25/seed_10
0.75,0.5,0.0,0.6,0.3,1,0.1440329218106996,0.3057142857142857,0.1628571428571428,0.7757282197598036,0.9830137349877248,0.9741985941682971,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_membership_sweep/mu_0.30/delta_0.60/sigma_0.75/pi_0.50/seed_01
0.75,0.5,0.0,0.6,0.3,2,0.123015873015873,0.28,0.1714285714285714,0.775981656635139,0.9818286041845801,0.9747475946685118,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_membership_sweep/mu_0.30/delta_0.60/sigma_0.75/pi_0.50/seed_02
0.75,0.5,0.0,0.6,0.3,3,0.1361702127659574,0.3285714285714285,0.1657142857142857,0.8019577336963568,0.9828860365616492,0.9749812143440254,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_membership_sweep/mu_0.30/delta_0.60/sigma_0.75/pi_0.50/seed_03
0.75,0.5,0.0,0.6,0.3,4,0.134453781512605,0.32,0.1685714285714285,0.7848301588198723,0.984626688520884,0.9769750815396251,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_membership_sweep/mu_0.30/delta_0.60/sigma_0.75/pi_0.50/seed_04
0.75,0.5,0.0,0.6,0.3,5,0.1428571428571428,0.34,0.1628571428571428,0.7880581311238245,0.9825080555007563,0.9723937869370423,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_membership_sweep/mu_0.30/delta_0.60/sigma_0.75/pi_0.50/seed_05
0.75,0.5,0.0,0.6,0.3,6,0.1330472103004291,0.3342857142857143,0.1685714285714285,0.786898365153767,0.9830799131130673,0.9745990817744589,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_membership_sweep/mu_0.30/delta_0.60/sigma_0.75/pi_0.50/seed_06
0.75,0.5,0.0,0.6,0.3,7,0.1352459016393442,0.3028571428571429,0.1628571428571428,0.7864022303890508,0.9827651755164111,0.9744778671066214,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_membership_sweep/mu_0.30/delta_0.60/sigma_0.75/pi_0.50/seed_07
0.75,0.5,0.0,0.6,0.3,8,0.1391304347826087,0.3428571428571428,0.1742857142857143,0.8046186965881662,0.9837562789483985,0.9749173465466112,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_membership_sweep/mu_0.30/delta_0.60/sigma_0.75/pi_0.50/seed_08
0.75,0.5,0.0,0.6,0.3,9,0.1459227467811159,0.3342857142857143,0.1628571428571428,0.7805154561257652,0.9772503967954047,0.9664739860113395,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_membership_sweep/mu_0.30/delta_0.60/sigma_0.75/pi_0.50/seed_09
0.75,0.5,0.0,0.6,0.3,10,0.1322314049586777,0.3085714285714285,0.1571428571428571,0.7982049274140112,0.9848201915547257,0.9782329228578202,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_membership_sweep/mu_0.30/delta_0.60/sigma_0.75/pi_0.50/seed_10
0.95,0.25,0.0,0.6,0.3,1,0.1169811320754717,0.2428571428571428,0.1485714285714285,0.7427029330303245,0.9839500035508841,0.978877541858792,MIXED,/storage/social-science/religion-code-geometry-abm/results/v2.6b_membership_sweep/mu_0.30/delta_0.60/sigma_0.95/pi_0.25/seed_01
