arm,sigma,pi,seed,top5_active,gini_active,gini_null,top5_all,gini_all,total_punish,n_active,exit_rate
n4_immunity,0.75,0.25,25,0.6340494038335764,0.9092356729061595,0.06356960922320494,0.8327573253193088,0.9328489141712282,19877.0,253,0.2771428571428571
n4_immunity,0.75,0.25,26,0.6166194523135033,0.9079094870528713,0.06598227512539959,0.8674780256930358,0.9392455414767787,15885.0,218,0.3742857142857143
n4_immunity,0.75,0.25,27,0.6557409224730127,0.9137786064769382,0.06197939156035329,0.8295723902531525,0.9351753376044644,20380.0,250,0.2857142857142857
n4_immunity,0.75,0.5,1,0.6043973679987161,0.9046429921891325,0.06247116590560664,0.8245969894309811,0.9349470023944243,18693.0,234,0.3314285714285714
n4_immunity,0.75,0.25,24,0.6458508972660484,0.908083360652506,0.06488956123158252,0.8436232794562796,0.9364605957752339,16606.0,223,0.3628571428571429
n4_immunity,0.75,0.25,29,0.6627070245573957,0.9148979246684298,0.06436861339810726,0.9013396911898274,0.9413393668093941,17510.0,233,0.3342857142857143
n4_immunity,0.75,0.5,4,0.614781107798525,0.9031710695418917,0.06092107327789112,0.8396344647519582,0.936935770234987,19119.0,224,0.36
n4_immunity,0.75,0.25,30,0.674857445182529,0.9147439941234268,0.06634609637165073,0.8631543699073557,0.9374490137611022,17011.0,238,0.32
n4_immunity,0.75,0.5,3,0.5786588801803186,0.900527285131254,0.06157251583141561,0.8074168797953964,0.932628717573986,19521.0,233,0.3342857142857143
n4_immunity,0.75,0.25,28,0.5721199310229738,0.9015304436439966,0.06229675005835718,0.8099269151900731,0.9333302787438126,17977.0,219,0.3742857142857143
n4_immunity,0.75,0.5,5,0.5650160137965016,0.8975081073479482,0.06018057683503095,0.788885607403032,0.930934379658538,20295.0,233,0.3342857142857143
n4_immunity,0.75,0.5,7,0.5897083432942865,0.8974214743364384,0.06470409749438308,0.7964332577836097,0.9338020824457661,16732.0,221,0.3685714285714285
n4_immunity,0.75,0.5,2,0.5746434231378764,0.903603012198653,0.06300132397049693,0.802298002424498,0.932643380442885,18930.0,239,0.3171428571428571
n4_immunity,0.75,0.5,15,0.598043097109892,0.9017196267762029,0.06468571656051342,0.8174885612608033,0.9335181284850832,17681.0,233,0.3342857142857143
n4_immunity,0.75,0.5,11,0.5950768569278727,0.8981458554076258,0.061786904378004034,0.8086807232147647,0.9336373042698489,18606.0,224,0.36
n4_immunity,0.75,0.5,8,0.5920824169464058,0.8977773156717787,0.0642650585377896,0.8104295542579638,0.9330461929814419,17278.0,226,0.3542857142857142
n4_immunity,0.75,0.5,10,0.5905170239596469,0.900655737704918,0.059762300661763926,0.8236892422260239,0.9343624836469759,19825.0,226,0.3542857142857142
n4_immunity,0.75,0.5,6,0.5626804739619635,0.8991177762461243,0.059688577213221225,0.8036974455819501,0.9322731338833117,20086.0,231,0.34
n4_immunity,0.75,0.5,13,0.619655425990125,0.9059648398303213,0.06238770191015432,0.8391509433962264,0.936364779874214,19038.0,232,0.3371428571428571
n4_immunity,0.75,0.5,12,0.5357949472136142,0.8941508762072636,0.05972265523543898,0.8106449921342422,0.9328563937373586,19039.0,218,0.3771428571428571
n4_immunity,0.75,0.5,9,0.608733153638814,0.8993653946186221,0.06149642975362936,0.8214939188461953,0.9332281624306163,18550.0,228,0.3485714285714286
n4_immunity,0.75,0.5,18,0.5957228048529715,0.8981938446774967,0.06003366105155121,0.8114989733059548,0.9344804928131417,19452.0,222,0.3657142857142857
n4_immunity,0.75,0.5,14,0.5551358724163257,0.8964154790405972,0.06147949207439296,0.7941576798241022,0.9301652781309362,19062.0,231,0.34
n4_immunity,0.75,0.5,16,0.5709082499855467,0.9002997062071365,0.06325218589123723,0.8161117915599599,0.9341209219463311,17297.0,219,0.3742857142857143
n4_immunity,0.75,0.5,22,0.5689374185136897,0.8975059267452231,0.060343123018839956,0.8390823299707126,0.9371738490384763,18408.0,211,0.3971428571428571
n4_immunity,0.75,0.5,20,0.5516122385907077,0.8973070791543832,0.059821961555776,0.8147786290944619,0.9345137332970933,19414.0,219,0.3742857142857143
n4_immunity,0.75,0.5,21,0.569564572727722,0.897424783876534,0.06024037356105713,0.800385109114249,0.9317891351267474,20233.0,230,0.3428571428571428
n4_immunity,0.75,0.5,17,0.579105922857604,0.900145616598676,0.062296521755794046,0.8053734551316496,0.9326752130191142,18589.0,233,0.3342857142857143
n4_immunity,0.75,0.5,28,0.551483013810384,0.8923514280719572,0.06237565243450682,0.8125799325659807,0.9336376168884016,17161.0,210,0.4
n4_immunity,0.75,0.5,19,0.5911251039562789,0.9005223074352195,0.0632187417764893,0.8488978430907798,0.9373541462093252,16834.0,214,0.3885714285714285
n4_immunity,0.75,0.5,26,0.588596116919138,0.8992370347558037,0.06053182626056282,0.8170841022936989,0.9345312794245039,18748.0,221,0.3685714285714285
n4_immunity,0.75,0.5,23,0.6047395484015202,0.9023530788930051,0.06371442772035169,0.8125801594825183,0.933733818738001,17892.0,233,0.3342857142857143
n4_immunity,0.75,0.5,25,0.5887276482417523,0.899324877118154,0.06179085101589269,0.810753621615756,0.9335633288636381,18399.0,227,0.3485714285714286
n4_immunity,0.75,0.5,29,0.598322361435549,0.9059853068860867,0.06282654724367472,0.8247297010811957,0.935230927647718,18836.0,237,0.3228571428571428
n4_immunity,0.75,0.5,24,0.571474052849411,0.9012475659507045,0.0597632216076942,0.835754073611328,0.9362127871607803,18846.0,215,0.3828571428571428
n4_immunity,0.95,0.25,1,0.6240453598704003,0.9064062255989374,0.06676859843118219,0.8151483662394643,0.9326540980091378,17284.0,246,0.2971428571428571
n4_immunity,0.75,0.5,27,0.6472272293500159,0.9058270991306147,0.0634495347241513,0.8129866002860018,0.934029069283558,18862.0,242,0.3057142857142857
n4_immunity,0.75,0.5,30,0.5943040468283897,0.9031576823534013,0.06473866518865196,0.8095238095238095,0.9338343412925973,17767.0,236,0.3257142857142857
n4_immunity,0.95,0.25,4,0.5730542136339237,0.8992541740825494,0.06188966108238927,0.7969521584452822,0.9325777700237425,18630.0,228,0.3485714285714286
n4_immunity,0.95,0.25,2,0.6167968294673039,0.9092481278372717,0.06861656120750924,0.8141238012205754,0.9317489102005232,17158.0,257,0.2657142857142857
n4_immunity,0.95,0.25,5,0.5789348549690918,0.9004967787629085,0.06674963032517336,0.7929295925025209,0.9311569064425105,16824.0,237,0.3228571428571428
n4_immunity,0.95,0.25,3,0.5597373074008588,0.9013452471162752,0.06193714742780164,0.7717726684582462,0.929889803637191,19795.0,240,0.3142857142857143
n4_immunity,0.95,0.25,9,0.5935777618020609,0.9019686321688991,0.06023777735393222,0.7866066727298837,0.930558066699946,20865.0,245,0.3
n4_immunity,0.95,0.25,6,0.6204994027643479,0.9037604457479219,0.0656651315446192,0.7886494891159485,0.9307041314971124,17581.0,242,0.3085714285714285
n4_immunity,0.95,0.25,7,0.565753202529593,0.9013546565050538,0.06405171792515721,0.7907378420683328,0.9312137498168696,18501.0,240,0.3142857142857143
n4_immunity,0.95,0.25,8,0.5933396365164408,0.9004218618005398,0.06371120308317683,0.7799874068632595,0.9303011858537098,19038.0,242,0.3085714285714285
n4_immunity,0.95,0.25,15,0.6382058762242134,0.9136254347860933,0.06555873018417295,0.8064139052652978,0.9330697296198415,19196.0,260,0.2571428571428571
n4_immunity,0.95,0.25,17,0.6134435139482003,0.9073116883030796,0.06623541881500679,0.7961228848365369,0.9316562228637143,18031.0,251,0.2828571428571428
n4_immunity,0.95,0.25,13,0.6141843203120767,0.9067079867660449,0.06515790394963322,0.7981710946377361,0.9333166881816846,18457.0,247,0.2942857142857142
n4_immunity,0.95,0.25,10,0.6207905516837793,0.9115559597019405,0.06630216807372735,0.8005208886999043,0.9337961092803232,18797.0,259,0.26
n4_immunity,0.95,0.25,14,0.6718279310760332,0.9125382699169559,0.06794228958000836,0.81236843602435,0.9333780346069133,16598.0,245,0.3
n4_immunity,0.95,0.25,11,0.6043383486628742,0.9046190480512918,0.06448348762290326,0.796219602845917,0.9319898663511279,18809.0,246,0.2971428571428571
n4_immunity,0.95,0.25,12,0.5679213542214279,0.9001602070038439,0.061786619952989286,0.7928173894781056,0.9316952940999985,19022.0,236,0.3257142857142857
n4_immunity,0.95,0.25,16,0.6086956521739131,0.9055183946488294,0.0666340225552332,0.8329637398861253,0.9357025557600924,16652.0,234,0.3314285714285714
n4_immunity,0.95,0.25,18,0.5849811031385223,0.9016161947172476,0.06362354753224173,0.8091932662877132,0.9330704603660441,18257.0,233,0.3342857142857143
n4_immunity,0.95,0.25,22,0.5557178405279671,0.897647080500433,0.06250617131718228,0.78822576289495,0.9320561706724277,18486.0,229,0.3457142857142857
n4_immunity,0.95,0.25,19,0.572234579287148,0.9037316419274418,0.0639838455998168,0.8168480320502409,0.9329839052723574,18433.0,239,0.3142857142857143
n4_immunity,0.95,0.25,21,0.6178119573306872,0.9071076054516888,0.06422291633777616,0.7645877223065994,0.9278516486208417,20155.0,264,0.2457142857142857
n4_immunity,0.95,0.25,20,0.5563168275718883,0.8962393526638146,0.06103084062278609,0.7764657136938057,0.9309349196484062,19266.0,228,0.3485714285714286
n4_immunity,0.95,0.25,25,0.6186850120785632,0.9074909961341822,0.06396386934145573,0.7959035519834068,0.9324761657839179,19042.0,248,0.2885714285714286
n4_immunity,0.95,0.25,24,0.5706083750329207,0.8951763720528534,0.06101948669765368,0.7827254881702655,0.9304405708972296,18985.0,222,0.3657142857142857
n4_immunity,0.95,0.25,26,0.621366238674893,0.9106178361511911,0.06663549639743621,0.804806755440078,0.9320756584543528,17991.0,255,0.2714285714285714
n4_immunity,0.95,0.25,29,0.5618080682615975,0.9012815000197105,0.0634747998702982,0.7968531091712469,0.931538804982064,18517.0,237,0.3228571428571428
n4_immunity,0.95,0.25,23,0.6097039649460297,0.9067352020028387,0.06412461859836484,0.8037762013974079,0.9325301920864351,18714.0,249,0.2885714285714286
n4_immunity,0.95,0.25,27,0.624839885703025,0.9060336858668435,0.06408765124830859,0.7688937029196002,0.9290899371909662,20298.0,262,0.2514285714285714
n4_immunity,0.95,0.25,28,0.559439498178875,0.9000841970244668,0.06121925351020999,0.7933262658387602,0.9311191882477662,19768.0,236,0.3257142857142857
n4_immunity,0.95,0.25,30,0.652136196052917,0.9086069782822607,0.06474389306204534,0.8342954885610434,0.9345926876202694,18444.0,242,0.3057142857142857
n4_immunity,0.95,0.5,2,0.609046100318933,0.9052771256745761,0.06746088160196036,0.7947679129528881,0.9314176574669687,17245.0,248,0.2914285714285714
n4_immunity,0.95,0.5,1,0.5645055306100099,0.8997998401517393,0.0631803745482423,0.7762589534692985,0.931672121415683,18262.0,235,0.3285714285714285
n4_immunity,0.95,0.5,6,0.5621233859397418,0.8989249325195147,0.06528730880529149,0.7788725939505041,0.9305185282178866,17425.0,236,0.3257142857142857
n4_immunity,0.95,0.5,3,0.6077339189116813,0.9016890195837021,0.06404566871072388,0.7933468820194673,0.9312259523554849,18671.0,241,0.3085714285714285
n4_immunity,0.95,0.5,5,0.6261491912021413,0.9025826326060131,0.06671848987211386,0.7961768636337226,0.9314894959203832,17186.0,242,0.3085714285714285
n4_immunity,0.95,0.5,4,0.5784663506182494,0.9026645813987586,0.062168417965886305,0.7563201561737433,0.9296493062818099,20461.0,250,0.2857142857142857
n4_immunity,0.95,0.5,7,0.5981132075471698,0.905898258674539,0.06548389166987546,0.7847181088794357,0.9314271867812334,18550.0,252,0.28
n4_immunity,0.95,0.5,8,0.6028911564625851,0.9016943554281217,0.06376365112160565,0.7818075615972813,0.9314228061657969,18816.0,242,0.3085714285714285
n4_immunity,0.95,0.5,16,0.6064917966376342,0.9031298458943342,0.06273970055486008,0.7822568408274746,0.931572649696164,19748.0,244,0.3028571428571429
n4_immunity,0.95,0.5,11,0.5458760107816711,0.9002131522854662,0.06352569669219225,0.7872214447195608,0.9307202066960922,18550.0,239,0.3171428571428571
n4_immunity,0.95,0.5,9,0.5951804799354709,0.9017856996476801,0.0624701823243278,0.7896221662468513,0.9303997121266642,19836.0,246,0.2971428571428571
n4_immunity,0.95,0.5,10,0.5866163577849295,0.9018026892599945,0.06502135250331897,0.7746939227743616,0.9306927198334877,18022.0,243,0.3057142857142857
n4_immunity,0.95,0.5,13,0.5889914128753534,0.8997736077604579,0.06404528902698506,0.7749240688442479,0.9299982492064337,18749.0,242,0.3085714285714285
n4_immunity,0.95,0.5,18,0.5782680639823496,0.8979500309506547,0.06289678859859771,0.7963656387665198,0.9320053492762744,18130.0,229,0.3457142857142857
n4_immunity,0.95,0.5,14,0.5813786235892897,0.89993486789471,0.0652926957972322,0.7658633650232147,0.9286829222071318,18076.0,247,0.2942857142857142
n4_immunity,0.95,0.5,22,0.5838313767342582,0.9026703798535185,0.06251047769110621,0.8174700399467377,0.9339643142476699,18740.0,233,0.3342857142857143
n4_immunity,0.95,0.5,12,0.6018668012108981,0.9022594295158485,0.06178279411825774,0.7838150871185416,0.9309422614851157,19820.0,243,0.3057142857142857
n4_immunity,0.95,0.5,15,0.6137871853546911,0.9087725257437071,0.06818797375572083,0.7935111669617867,0.9321732531477205,17480.0,256,0.2685714285714285
n4_immunity,0.95,0.5,17,0.5739800804443593,0.9013153048223966,0.061138953789081296,0.7598967297762479,0.9292678195776302,20884.0,247,0.2942857142857142
n4_immunity,0.95,0.5,19,0.6210224009190121,0.9058608118721354,0.06640002813302229,0.8118436908245825,0.9333102164949298,17410.0,245,0.2971428571428571
n4_immunity,0.95,0.5,21,0.6119337016574585,0.9045140331491712,0.0658857458563536,0.7854244351831542,0.9299038009588569,18100.0,250,0.2857142857142857
n4_immunity,0.95,0.5,20,0.5415844668258748,0.895959616754804,0.061602887944460935,0.7704824584132248,0.9297887902634755,19262.0,232,0.3371428571428571
n4_immunity,0.95,0.5,23,0.5914617220896019,0.9030591673167431,0.06560998552837999,0.7740595046816998,0.929206525094386,18013.0,251,0.2828571428571428
n4_immunity,0.95,0.5,24,0.5605109100585418,0.8969303746210981,0.06209593447023164,0.7864314933857515,0.9310553198594426,18790.0,230,0.3428571428571428
n4_immunity,0.95,0.5,26,0.5288063660477453,0.8964616722020373,0.06378886833247882,0.7602308221716343,0.9280571458823351,18850.0,238,0.32
n4_immunity,0.95,0.5,25,0.5977538275584207,0.9055856931813822,0.06291049524832765,0.7886636825428758,0.9309401426918904,19856.0,252,0.28
n4_immunity,0.95,0.5,27,0.6120681358868252,0.9049221419508704,0.0628754768992176,0.760361573228195,0.9284774634923688,20782.0,261,0.2542857142857143
n4_immunity,0.95,0.5,28,0.6222708589120803,0.9040679527399608,0.0637596269102168,0.7961293044349522,0.9311469704160734,18733.0,242,0.3085714285714285
n5_capgain,0.75,0.25,1,0.6665006364491671,0.9120929374868223,0.06513941272804225,0.8376421923474664,0.9353378793415805,18069.0,247,0.2942857142857142
n4_immunity,0.95,0.5,29,0.5770403870424905,0.8994218005194408,0.06282877924462042,0.7623544224110796,0.9288867904731928,19016.0,242,0.3085714285714285
n4_immunity,0.95,0.5,30,0.572059413890004,0.9027941164422414,0.06583942288276214,0.796210429904402,0.9328716174774908,17437.0,238,0.32
n5_capgain,0.75,0.25,3,0.5913612958056291,0.906735208206164,0.06133701793470478,0.7979211989364273,0.9334644152077075,20003.0,238,0.32
n5_capgain,0.75,0.25,4,0.5569178679525983,0.9012097217457951,0.05923974599413096,0.8421480878763222,0.9368371498314542,19493.0,217,0.38
n5_capgain,0.75,0.25,2,0.6389732844421163,0.9078752632535466,0.0638233501886873,0.8346029427110508,0.9341482685112029,19090.0,245,0.3
n5_capgain,0.75,0.25,5,0.6066900966486758,0.9029852307434836,0.06598631391527088,0.8158097154014555,0.9344013456515675,15934.0,216,0.3828571428571428
n5_capgain,0.75,0.25,9,0.5915885604422014,0.9055481454778499,0.059752263077785805,0.8209882397572079,0.9332508671146759,20805.0,240,0.3142857142857143
n5_capgain,0.75,0.25,6,0.6195005251487922,0.9067931499921934,0.06277353164827443,0.8347107438016529,0.9365018264225098,17138.0,219,0.3742857142857143
n5_capgain,0.75,0.25,7,0.5953006647086103,0.9059389625809507,0.061310845286138255,0.8295012380615493,0.9341704987619385,19407.0,235,0.3285714285714285
n5_capgain,0.75,0.25,11,0.6973872918875101,0.9201900521362342,0.06864930288039454,0.907792287413402,0.9430787286406194,16037.0,239,0.3171428571428571
n5_capgain,0.75,0.25,8,0.6211082081428261,0.9095448690035561,0.06407349952826766,0.8212305254819118,0.9351171300313101,18372.0,240,0.3142857142857143
n5_capgain,0.75,0.25,12,0.5952788231269244,0.9026323163739559,0.05925854469329127,0.8223831276120128,0.9347780570095664,20461.0,229,0.3457142857142857
n5_capgain,0.75,0.25,13,0.5600995024875622,0.8997519253049819,0.0588738953633658,0.829660686427457,0.9345757187430354,20100.0,219,0.3742857142857143
n5_capgain,0.75,0.25,10,0.6558718451077561,0.9100422589861367,0.06439575990937242,0.8303003727252796,0.9363234879569016,17354.0,229,0.3457142857142857
n5_capgain,0.75,0.25,18,0.6387753959814183,0.9116322617501346,0.06427545098553869,0.8424059673067767,0.9364846093968455,17867.0,232,0.3371428571428571
n5_capgain,0.75,0.25,14,0.6344727507255724,0.9104957653728,0.0617594588427427,0.8664584959666927,0.9382632615887886,18606.0,228,0.3485714285714286
n5_capgain,0.75,0.25,15,0.5921636651191265,0.9029218750992165,0.0613258104331631,0.8185040765685927,0.9338652525880965,19601.0,233,0.3342857142857143
n5_capgain,0.75,0.25,16,0.6165797759768751,0.9081945692371088,0.06227280322867663,0.824965941773046,0.9358585196024017,19373.0,236,0.3257142857142857
n5_capgain,0.75,0.25,22,0.6389915365359399,0.9067166463161219,0.06494428031559991,0.8235227975487716,0.9354512525198981,16778.0,222,0.3657142857142857
n5_capgain,0.75,0.25,17,0.591504373459624,0.9016567138092412,0.05827802332015057,0.8139383210658716,0.932733758368716,20693.0,227,0.3514285714285714
n5_capgain,0.75,0.25,20,0.5903110349347179,0.9006523782865441,0.060489259393884706,0.814580426549731,0.9336074489592529,19837.0,228,0.3485714285714286
n5_capgain,0.75,0.25,19,0.6091059602649007,0.9045663012864429,0.06362087995737231,0.7973428932939688,0.932468518406941,18120.0,232,0.3371428571428571
n5_capgain,0.75,0.25,21,0.6257896261953058,0.9071692402303491,0.06473055718296955,0.8288749235303932,0.9350360300952594,17255.0,229,0.3457142857142857
n5_capgain,0.75,0.25,23,0.645819926285614,0.9122129831942393,0.06494700347714172,0.8193924261339992,0.9339049402532549,17093.0,230,0.34
n5_capgain,0.75,0.25,25,0.6138422101965252,0.9025328467992332,0.06288091366914747,0.8124087196408287,0.9329912139032062,17555.0,223,0.3628571428571429
n5_capgain,0.75,0.25,24,0.5868322169580134,0.9020849378797426,0.06005865832691511,0.8496287775802572,0.9363780045114355,18363.0,210,0.4
n5_capgain,0.75,0.25,30,0.5876124088756451,0.9016017062630163,0.06277850991308132,0.8088204038257173,0.9341372400182177,18793.0,231,0.34
n5_capgain,0.75,0.25,27,0.6190847778830612,0.9055383934663964,0.0628698030524428,0.8417098013023877,0.9380612074517567,17941.0,227,0.3514285714285714
n5_capgain,0.75,0.25,26,0.6136340649337514,0.9057971145371267,0.05980955330954066,0.8534092053580421,0.9381459793102456,19774.0,224,0.36
n5_capgain,0.75,0.5,3,0.5721707242538454,0.8992519242488415,0.06037347494232168,0.7981999292106993,0.9330666936340193,19634.0,228,0.3485714285714286
n5_capgain,0.75,0.25,28,0.6147593241950908,0.9006952968774866,0.060920815200850444,0.8101213952773652,0.9338899905605842,18822.0,221,0.3685714285714285
n5_capgain,0.75,0.5,4,0.5513084060225568,0.8971406333273658,0.061710990116734844,0.8098461871750433,0.9334070933399355,17999.0,216,0.3828571428571428
n5_capgain,0.75,0.25,29,0.6419837732830533,0.9146168112765595,0.06522745278602948,0.8790286481647269,0.9391667732446604,17502.0,239,0.3171428571428571
n5_capgain,0.75,0.5,6,0.5777942421676545,0.8967386395709851,0.060845799228525704,0.8134509721048182,0.9323363724187901,18896.0,225,0.3571428571428571
n5_capgain,0.75,0.5,2,0.5837626100021464,0.9006714037723629,0.0625675451776038,0.8217344753747323,0.9336693178342,18636.0,228,0.3485714285714286
n5_capgain,0.75,0.5,1,0.6013614124654328,0.903384972814645,0.06311129844538813,0.7864297764656263,0.931355365427487,18804.0,243,0.3057142857142857
n5_capgain,0.75,0.5,5,0.5520504731861199,0.8965339785061219,0.060082706082011016,0.8196476241324079,0.9351570437037603,18703.0,216,0.3828571428571428
n5_capgain,0.75,0.5,11,0.572826140934598,0.8984325902053691,0.060383356764781924,0.7876611236839516,0.9310785622917866,20137.0,232,0.3371428571428571
n5_capgain,0.75,0.5,8,0.5802205275173653,0.9002889652226467,0.05942560109707138,0.8040100980677736,0.9332195913611585,20587.0,233,0.3342857142857143
n5_capgain,0.75,0.5,7,0.5299853078669694,0.8961269388271128,0.05754146380683861,0.7642873026462086,0.9288286159026653,22461.0,237,0.32
n5_capgain,0.75,0.5,9,0.5839155158407798,0.8969323186113131,0.061867877112222705,0.7923139377537213,0.932415078291127,18465.0,228,0.3485714285714286
n5_capgain,0.75,0.5,10,0.5777012743854563,0.8938591300213533,0.061558949513414056,0.8279226645786906,0.9368818027723044,16557.0,203,0.42
n5_capgain,0.75,0.5,13,0.5443171708185054,0.8971585854092526,0.06229047031704947,0.7983790385255912,0.9344865104918397,17984.0,220,0.3714285714285714
n5_capgain,0.75,0.5,12,0.5778057372924006,0.8945143432310015,0.05887797712156039,0.7982601699602756,0.9323861244603439,19870.0,222,0.3657142857142857
n5_capgain,0.75,0.5,14,0.5175571771389392,0.8923697617482548,0.05786502138006919,0.8097148168077093,0.9320984479493505,20419.0,218,0.3771428571428571
n5_capgain,0.75,0.5,16,0.56121636682057,0.8955233596914858,0.06149740251316435,0.7969677692960135,0.9321443717436084,18843.0,225,0.3571428571428571
n5_capgain,0.75,0.5,15,0.5652019304038608,0.8974763785025406,0.0614538285353627,0.7830652934909441,0.9313411655565783,19685.0,231,0.34
n5_capgain,0.75,0.5,17,0.5705691809347524,0.9013834591265218,0.05802689527517596,0.8135663181067694,0.9330078360458107,21610.0,232,0.3371428571428571
n5_capgain,0.75,0.5,18,0.5390123587757917,0.8973071563242889,0.06076751710603083,0.8210520739524289,0.9345306079204473,18853.0,220,0.3714285714285714
n5_capgain,0.75,0.5,19,0.6057390362750406,0.9033532483928854,0.06212245515565189,0.8304767005891805,0.9350573111944295,18470.0,229,0.3457142857142857
n5_capgain,0.75,0.5,20,0.5494115833290508,0.8979437154011444,0.059873458326264284,0.8246037038937054,0.9350247341536522,19459.0,219,0.3742857142857143
n5_capgain,0.75,0.5,26,0.5636152281313571,0.8964158165197762,0.06240663534655278,0.8181245345706594,0.9354778680676602,17205.0,211,0.3971428571428571
n5_capgain,0.75,0.5,21,0.5637833548259101,0.8934831484881959,0.05918642704500785,0.7843185509671704,0.9310034524219689,20162.0,221,0.3685714285714285
n5_capgain,0.75,0.5,23,0.5666274163477578,0.9012451165784366,0.05956568524237901,0.7947512730121425,0.9322847070673158,20382.0,236,0.3257142857142857
n5_capgain,0.75,0.5,22,0.5542437962060863,0.8913804550963156,0.06142500304021894,0.8184105202973128,0.934923793187944,17449.0,205,0.4142857142857143
n5_capgain,0.75,0.5,28,0.5434620307167235,0.8952439568525534,0.0607678300247362,0.8149725786699323,0.9335262841625656,18752.0,218,0.3771428571428571
n5_capgain,0.75,0.5,24,0.5386862784606085,0.8946742934754218,0.05907675129290084,0.81232828812628,0.9331239608086603,19852.0,216,0.3771428571428571
n5_capgain,0.75,0.5,27,0.6074528901122168,0.9017559585158765,0.061568143894205986,0.8159560554538321,0.9344103733044357,18892.0,227,0.3485714285714286
n5_capgain,0.75,0.5,25,0.5956275390207398,0.8992481253245365,0.061031949662482016,0.8248744523987606,0.9351154732648482,18708.0,224,0.36
n5_capgain,0.75,0.5,29,0.5538794330278363,0.8985766951473199,0.06263118398886665,0.8030875348989982,0.9331232746013498,17567.0,219,0.3742857142857143
n5_capgain,0.75,0.5,30,0.5937163761566602,0.9034992858692918,0.06355604405183145,0.8307270675479607,0.9336973660978175,18588.0,237,0.3228571428571428
n5_capgain,0.95,0.25,1,0.6609581844925404,0.9147763720775333,0.0656622804061421,0.8163522012578617,0.9344971548367774,19036.0,265,0.2428571428571428
n5_capgain,0.95,0.25,2,0.5844114528101803,0.8982931669475454,0.06366346479629326,0.7703346748570218,0.9288716071050321,18860.0,241,0.3114285714285714
n5_capgain,0.95,0.25,4,0.5569341919271242,0.899408814125998,0.06173918498580144,0.7860513352346383,0.9315579095522056,19101.0,232,0.3371428571428571
n5_capgain,0.95,0.25,8,0.6272448795723466,0.9034717049034632,0.06805263371705132,0.7833607907742999,0.9310738661197593,16649.0,241,0.3114285714285714
n5_capgain,0.95,0.25,3,0.5589084097007746,0.9007942635815909,0.06169518842927785,0.7864901732935886,0.9305701149757128,19751.0,240,0.3142857142857143
n5_capgain,0.95,0.25,7,0.5619531618379001,0.8979430306810626,0.06150153656028609,0.776876798325922,0.9309791113934456,19087.0,233,0.3342857142857143
n5_capgain,0.95,0.25,5,0.5956004140786749,0.9007195044744453,0.06293610868709684,0.7767607818802358,0.9305462228329122,19320.0,242,0.3057142857142857
n5_capgain,0.95,0.25,6,0.5703330181741779,0.9016861674141258,0.06253535650566294,0.7899045020463847,0.9321961530965623,19038.0,239,0.3171428571428571
n5_capgain,0.95,0.25,14,0.5637382974091008,0.9000291840960574,0.06298553302666873,0.7942583732057417,0.9320403280929597,18372.0,235,0.3285714285714285
n5_capgain,0.95,0.25,10,0.5883241329028226,0.904548517081554,0.06431133475679618,0.7762747138397502,0.9294785193994352,19202.0,256,0.2685714285714285
n5_capgain,0.95,0.25,9,0.5677501468572548,0.9011301015413018,0.0598525586071515,0.8024347315928425,0.9317660534439649,20428.0,238,0.32
n5_capgain,0.95,0.25,11,0.6032536858159634,0.905609761057448,0.06322663955261817,0.7910212787567924,0.9317226869418226,19670.0,250,0.2857142857142857
n5_capgain,0.95,0.25,13,0.5984285919609065,0.9022643036418989,0.0607142843002131,0.7865856575611156,0.9314180466235196,20873.0,242,0.3085714285714285
n5_capgain,0.95,0.25,12,0.551361417283205,0.8992232455919607,0.06068270377725156,0.7807145369579418,0.9304800189509501,19869.0,237,0.32
n5_capgain,0.95,0.25,17,0.6085939055964947,0.9078601391664736,0.06346942065116394,0.7851076436895121,0.9309824779210519,20084.0,257,0.2657142857142857
n5_capgain,0.95,0.25,15,0.5735008628127696,0.9040406283307111,0.06407540367311723,0.7974602837256256,0.9321613395371432,18544.0,238,0.3171428571428571
n5_capgain,0.95,0.25,20,0.5774803062854624,0.901720686515595,0.06364972601745439,0.805140597539543,0.9330485814712529,18153.0,233,0.3342857142857143
n5_capgain,0.95,0.25,21,0.5970601839954772,0.9046712237241096,0.06375227424577275,0.7807445442875481,0.931212763616358,19457.0,250,0.2857142857142857
n5_capgain,0.95,0.25,23,0.6269160820992465,0.9067561677827796,0.06304950663039964,0.806530315614618,0.9340329852871381,19245.0,245,0.3
n5_capgain,0.95,0.25,22,0.5751971861010445,0.9040952629846701,0.06324716875277056,0.8057398630858347,0.9329150680809448,18764.0,239,0.3171428571428571
n5_capgain,0.95,0.25,19,0.5821363711408288,0.9034723349468564,0.0641089851823179,0.792408519934462,0.9329474916127017,18171.0,238,0.32
n5_capgain,0.95,0.25,16,0.6069425336014393,0.9079415220902821,0.06515687698987098,0.7908058124174373,0.9333472730703907,18898.0,251,0.2771428571428571
n5_capgain,0.95,0.25,25,0.5620655412115194,0.8994736248058208,0.0654063133340792,0.7799871712636305,0.9312164807610607,17119.0,236,0.3257142857142857
n5_capgain,0.95,0.25,18,0.5876184520659964,0.9035839695443332,0.062061399992517446,0.7790915645277577,0.9299790572321214,20789.0,252,0.2771428571428571
